n,x,y,lab
4821.0,-5.753175931854229,8.826253143206959,1
4822.0,-5.735693912955359,8.840641743870153,1
4823.0,-5.721166282950202,8.852168075173447,1
4824.0,-5.721251872485796,8.857921720844693,1
4825.0,-5.7241095337309735,8.863625861051329,1
4826.0,-5.724114587055685,8.878043708572376,1
4827.0,-5.727034417009202,8.883782586370415,1
4828.0,-5.729880685399112,8.892351070765995,1
4829.0,-5.724139968366765,8.889527315422114,1
4830.0,-5.71524421515314,8.88663592062848,1
4831.0,-5.715321850571353,8.883835122466804,1
4832.0,-5.72702517915318,8.886658259164205,1
4833.0,-5.738628230860058,8.889535457887188,1
4834.0,-5.747363853680781,8.886527135814047,1
4835.0,-5.750238033928674,8.872235116211016,1
4836.0,-5.750300752884002,8.86083596212779,1
4837.0,-5.753160639884549,8.852064021330749,1
4838.0,-5.7589853845541885,8.85218054648766,1
4839.0,-5.764792519805954,8.852104231212753,1
4840.0,-5.75901267187611,8.85509153984846,1
4841.0,-5.750187360689956,8.857948609172865,1
4842.0,-5.741567581136588,8.86078986265825,1
4843.0,-5.744410670276181,8.869306664201922,1
4844.0,-5.750302126954492,8.880814381558839,1
4845.0,-5.756171295105568,8.895239668583551,1
4846.0,-5.756022897580433,8.903860274686767,1
4847.0,-5.753131801629258,8.915387269053934,1
4848.0,-5.738556899722169,8.92110046038886,1
4849.0,-5.726936820439072,8.932632908741214,1
4850.0,-5.706672214843878,8.932602543156472,1
4851.0,-5.697807103280459,8.935556951049255,1
4852.0,-5.689195317544744,8.935474049596102,1
4853.0,-5.694976262988695,8.93548395037605,1
4854.0,-5.697855377832451,8.938367689722655,1
4855.0,-5.694902799723588,8.941322559559,1
4856.0,-5.694902975658608,8.944220759230802,1
4857.0,-5.697861004786727,8.941250244535771,1
4858.0,-5.703763281827567,8.935501203482664,1
4859.0,-5.709528691849169,8.932573166525787,1
4860.0,-5.712499980482125,8.921245511879324,1
4861.0,-5.718235861870498,8.9124997239343,1
4862.0,-5.721178167374426,8.906697429290828,1
4863.0,-5.715346670355636,8.90388807328994,1
4864.0,-5.706545550260217,8.889513824028526,1
4865.0,-5.703710177173394,8.869297753716106,1
4866.0,-5.709517309145207,8.852168469588037,1
4867.0,-5.715359246671829,8.85791646626388,1
4868.0,-5.7152552464398125,8.872256812306933,1
4869.0,-5.7152959124854075,8.88379028533258,1
4870.0,-5.712461396908849,8.89236292848985,1
4871.0,-5.712431462546964,8.90102221176377,1
4872.0,-5.706607014525258,8.909650665149481,1
4873.0,-5.694901380341645,8.90675224926987,1
4874.0,-5.686220604904978,8.898169561585256,1
4875.0,-5.6775775227231335,8.89810355171063,1
4876.0,-5.6658895956925965,8.901021624278044,1
4877.0,-5.648465907155144,8.901075593791944,1
4878.0,-5.619299902691739,8.90385410421574,1
4879.0,-5.537906770333859,8.918252898509358,1
4880.0,-5.427144570125231,8.935515335419256,1
4881.0,-5.275579535345989,8.94123391781155,1
4882.0,-5.147283019752243,8.923987669929309,1
4883.0,-4.981085070833317,8.889468242198914,1
4884.0,-4.849841230542733,8.85785779766357,1
4885.0,-4.692178829940319,8.83492070521778,1
4886.0,-4.534443030223521,8.81176527615448,1
4887.0,-4.356278654842416,8.785951909308519,1
4888.0,-4.17799292383514,8.748536511526735,1
4889.0,-4.02600663775756,8.716806598739902,1
4890.0,-3.8562532418861624,8.693887802279514,1
4891.0,-3.70991632407586,8.68803842587979,1
4892.0,-3.5518919551928794,8.682265357201409,1
4893.0,-3.4172184507771526,8.665004601120561,1
4894.0,-3.2970842575082604,8.636189438163543,1
4895.0,-3.209129725493548,8.613158788060783,1
4896.0,-3.1358632445254258,8.624734294816646,1
4897.0,-3.048048125922874,8.63916954640639,1
4898.0,-2.9601193877911993,8.653527718783076,1
4899.0,-2.886745005814332,8.633367948679318,1
4900.0,-2.822329962572521,8.6189434059451,1
4901.0,-2.760714012529504,8.610341254136388,1
4902.0,-2.70494761472154,8.607393870714603,1
4903.0,-2.666841017154233,8.60735627810897,1
4904.0,-2.608271188154054,8.598734044689616,1
4905.0,-2.561335875103604,8.593026956737948,1
4906.0,-2.5143308715947374,8.587324513969536,1
4907.0,-2.502568577131243,8.581511160189141,1
4908.0,-2.502645134988696,8.575784314469576,1
4909.0,-2.4966989291830006,8.569998900344691,1
4910.0,-2.4879064709270198,8.561386966656496,1
4911.0,-2.485084332436402,8.546962085441795,1
4912.0,-2.4879891674239842,8.52967184648171,1
4913.0,-2.493854861272001,8.518094814110714,1
4914.0,-2.493755971710453,8.512326900295587,1
4915.0,-2.4937550985189687,8.50653541167891,1
4916.0,-2.4821209713321863,8.497937049688176,1
4917.0,-2.4761921341135666,8.48940758119747,1
4918.0,-2.4644562189450276,8.480659966434038,1
4919.0,-2.4644208768425555,8.474918522204323,1
4920.0,-2.464428342215577,8.472032450709216,1
4921.0,-2.464485043045195,8.471986776240001,1
4922.0,-2.4673324968757924,8.477704162633977,1
4923.0,-2.4733181818233425,8.471969358988863,1
4924.0,-2.4791519263355166,8.463418297896666,1
4925.0,-2.4732716750346375,8.451831155153153,1
4926.0,-2.4674889237700466,8.451801320431832,1
4927.0,-2.458623147958324,8.451806374997766,1
4928.0,-2.455627694309896,8.451810104695925,1
4929.0,-2.4528043250157117,8.451769683923017,1
4930.0,-2.4557514835227954,8.45468764859023,1
4931.0,-2.4556883675396577,8.457642445366437,1
4932.0,-2.4557584581858567,8.460441312693957,1
4933.0,-2.455613002290386,8.460506909199012,1
4934.0,-2.4585819181754904,8.454740843209914,1
4935.0,-2.4586195896099334,8.446121989667656,1
4936.0,-2.4615789314900938,8.443119366000081,1
4937.0,-2.4644434071399433,8.440248155567788,1
4938.0,-2.467335484113671,8.448874170876188,1
4939.0,-2.461522891221221,8.457636081991131,1
4940.0,-2.455614419854509,8.469068245643053,1
4941.0,-2.4468518142658073,8.480655553906914,1
4942.0,-2.446917413183401,8.49512722781778,1
4943.0,-2.4468264302349483,8.515266368465298,1
4944.0,-2.4469484861284156,8.521061636445323,1
4945.0,-2.4469195172948504,8.526742638331779,1
4946.0,-2.4468598066568235,8.526731647472943,1
4947.0,-2.446927154560128,8.526703199527956,1
4948.0,-2.4438591504471705,8.526801483181087,1
4949.0,-2.4497639806019698,8.529656851040391,1
4950.0,-2.452749411700827,8.532510988420787,1
4951.0,-2.452653570436909,8.541109990213394,1
4952.0,-2.446800744436037,8.558402828429019,1
4953.0,-2.443955231113517,8.575752038439802,1
4954.0,-2.4351650093220694,8.587239574917373,1
4955.0,-2.4292562511641975,8.584311883963851,1
4956.0,-2.417521172550208,8.581585965534567,1
4957.0,-2.4145157409232403,8.57859602210697,1
4958.0,-2.408705626471262,8.578624313374176,1
4959.0,-2.408793146192389,8.590128938600555,1
4960.0,-2.4028398018252974,8.601592577707834,1
4961.0,-2.3940069208906167,8.61033924669801,1
4962.0,-2.388212264591056,8.61025284887777,1
4963.0,-2.3910862909088793,8.610253071615407,1
4964.0,-2.391106869573006,8.613164922846586,1
4965.0,-2.3911269220543745,8.616116540562114,1
4966.0,-2.402829350699,8.61596780368269,1
4967.0,-2.4175252264885967,8.613170489239137,1
4968.0,-2.4292106176374495,8.613148809923338,1
4969.0,-2.414625558377993,8.61316586977131,1
4970.0,-2.402902511285479,8.610221835699612,1
4971.0,-2.3969906892944306,8.61030200680095,1
4972.0,-2.4057978765553427,8.610339519012776,1
4973.0,-2.414631497070086,8.613168771590917,1
4974.0,-2.4116363709493465,8.613211207560294,1
4975.0,-2.4145425580310005,8.610325529033075,1
4976.0,-2.4146228981369897,8.61035480652895,1
4977.0,-2.4175784093669845,8.610385752635462,1
4978.0,-2.4146024365352297,8.610270786256251,1
4979.0,-2.4145163359569364,8.61327728582721,1
4980.0,-2.4145916797525135,8.616080666415405,1
4981.0,-2.4175222987528313,8.621907864526609,1
4982.0,-2.420467909788186,8.627650755084707,1
4983.0,-2.4233986820717597,8.63335964631313,1
4984.0,-2.423415554487305,8.636268723950653,1
4985.0,-2.420503673657551,8.636210198777388,1
4986.0,-2.417551618300352,8.633324707221917,1
4987.0,-2.417534400164596,8.633374398577219,1
4988.0,-2.4174330262541286,8.64481354148886,1
4989.0,-2.4175114346135747,8.659319858497259,1
4990.0,-2.4175426370654676,8.673600994092917,1
4991.0,-2.414621902469573,8.679389900660857,1
4992.0,-2.411579193284544,8.685179935262596,1
4993.0,-2.399955367651518,8.69668455924854,1
4994.0,-2.388183423001882,8.70827140658395,1
4995.0,-2.3793130378845415,8.713939459359603,1
4996.0,-2.376395367491105,8.713970028481963,1
4997.0,-2.3765325157606725,8.713985749262784,1
4998.0,-2.3735162593442,8.71393734758624,1
4999.0,-2.3706593190355885,8.71400706521733,1
5000.0,-2.367703812677449,8.714035297978661,1
5001.0,-2.367611387090133,8.71686898361878,1
5002.0,-2.370638863543462,8.719796102862972,1
5003.0,-2.3705521719442126,8.725446539324883,1
5004.0,-2.3705295236368005,8.731222642927715,1
5005.0,-2.3706273419696693,8.742746382327985,1
5006.0,-2.367641450985417,8.754319885493112,1
5007.0,-2.3675999646988095,8.762848614462897,1
5008.0,-2.370599358096681,8.76581616387202,1
5009.0,-2.376452569932295,8.780107255671757,1
5010.0,-2.373514345001744,8.800323941067884,1
5011.0,-2.361721539798239,8.820514872066491,1
5012.0,-2.3530507865102077,8.834881850312069,1
5013.0,-2.3411764860094797,8.846335471801709,1
5014.0,-2.3235632773965054,8.857848773328818,1
5015.0,-2.311918883612869,8.86353928378147,1
5016.0,-2.3148379439471065,8.872309511187824,1
5017.0,-2.323577619836613,8.886602374794643,1
5018.0,-2.3323684866390093,8.903857351190727,1
5019.0,-2.3325294708892743,8.923985981415667,1
5020.0,-2.3353390647528744,8.941195873234115,1
5021.0,-2.338307807880205,8.955628580141905,1
5022.0,-2.3412327572708773,8.955699921065857,1
5023.0,-2.338335049539355,8.964233726703455,1
5024.0,-2.3411280493695514,8.981567048495336,1
5025.0,-2.3441532383702386,9.007417231989928,1
5026.0,-2.3500776005994917,9.024635013438177,1
5027.0,-2.3528993403743206,9.044794220640226,1
5028.0,-2.3558975425428765,9.050502621602766,1
5029.0,-2.358855577669811,9.050528429164665,1
5030.0,-2.3647583615180827,9.033271490607357,1
5031.0,-2.3618066664747213,9.016045507208723,1
5032.0,-2.3588590091486514,9.007446279467885,1
5033.0,-2.3558924739382965,9.004513628902119,1
5034.0,-2.355924922199626,9.00168256815265,1
5035.0,-2.361805963110802,8.99584114042767,1
5036.0,-2.364680113764823,8.993004763183942,1
5037.0,-2.355890880672881,8.987279412944734,1
5038.0,-2.3442104008568987,8.981471215051892,1
5039.0,-2.329557859388931,8.972909428721952,1
5040.0,-2.32953157207244,8.964331395307966,1
5041.0,-2.326541110886495,8.958488419454758,1
5042.0,-2.326568379237293,8.949977187758535,1
5043.0,-2.3266013877282408,8.935475484839804,1
5044.0,-2.3235984625903066,8.926892973714976,1
5045.0,-2.3235789619883285,8.932579067576773,1
5046.0,-2.329468945963344,8.941179218657203,1
5047.0,-2.335369426828038,8.949908230919444,1
5048.0,-2.3442203588003845,8.947028601019003,1
5049.0,-2.347045640916433,8.944139069289173,1
5050.0,-2.349975785511691,8.929702393544318,1
5051.0,-2.344113883665389,8.918227489664579,1
5052.0,-2.3412712750157714,8.912570936243133,1
5053.0,-2.3383687659663277,8.915333394144854,1
5054.0,-2.3412143051544994,8.921167169378899,1
5055.0,-2.3442288715879007,8.929772719736661,1
5056.0,-2.341225845053664,8.955697896889026,1
5057.0,-2.338291552963355,8.981514746611325,1
5058.0,-2.329544333836052,9.004544760051896,1
5059.0,-2.3236268880913857,9.010241982439368,1
5060.0,-2.3177405547474335,9.007422905681214,1
5061.0,-2.3148150133488827,9.007369376624773,1
5062.0,-2.3148486646193005,9.010330249739155,1
5063.0,-2.311891953584034,9.033270589989192,1
5064.0,-2.3089721549463373,9.053345103110969,1
5065.0,-2.308971447036644,9.06489825338868,1
5066.0,-2.308915666163949,9.064865239948102,1
5067.0,-2.3030961119086153,9.064917017560635,1
5068.0,-2.297244445252569,9.061988094318785,1
5069.0,-2.2913669866511177,9.036177623375234,1
5070.0,-2.2942673353807006,9.013097750260847,1
5071.0,-2.297224046415967,8.98728041001081,1
5072.0,-2.2972543843430575,8.981429632759191,1
5073.0,-2.297214788277646,8.978697113040443,1
5074.0,-2.297152520524613,8.98437151709087,1
5075.0,-2.3001223079198723,8.995914162524807,1
5076.0,-2.2972540054809043,9.001597200012206,1
5077.0,-2.291361106473278,9.021792637804323,1
5078.0,-2.285495432256831,9.04190019254756,1
5079.0,-2.2767593922955913,9.064849034340964,1
5080.0,-2.2738323112877143,9.085003413321669,1
5081.0,-2.2707871492481386,9.096440422058805,1
5082.0,-2.2678590300824104,9.105074828633198,1
5083.0,-2.262011740761117,9.099367422094568,1
5084.0,-2.2678272925973646,9.093613048327263,1
5085.0,-2.279514672320928,9.07924068148933,1
5086.0,-2.291304024395037,9.067668273139704,1
5087.0,-2.297245392922443,9.059150550961268,1
5088.0,-2.314804005993289,9.059190540545915,1
5089.0,-2.332431002369977,9.062003587391889,1
5090.0,-2.3500960986103347,9.062026067873335,1
5091.0,-2.3559646666174876,9.05918230246189,1
5092.0,-2.3618044718132567,9.056293175669877,1
5093.0,-2.370535962403894,9.053301675607804,1
5094.0,-2.376386455839729,9.0476235944918,1
5095.0,-2.3706466503975623,9.050505643948155,1
5096.0,-2.3647132579966597,9.059122709761494,1
5097.0,-2.3559727234574277,9.062071285638346,1
5098.0,-2.3501150708875427,9.059115596907722,1
5099.0,-2.3529434903281095,9.06778632888401,1
5100.0,-2.3558645682134034,9.076417716774843,1
5101.0,-2.3617346346470174,9.082161458622855,1
5102.0,-2.3705908330319407,9.082166766849756,1
5103.0,-2.37935563216468,9.08218388631978,1
5104.0,-2.388160310424717,9.082133282553007,1
5105.0,-2.388179198731818,9.073531638576661,1
5106.0,-2.3881429944022368,9.064856301229948,1
5107.0,-2.3882298640785034,9.062063994747698,1
5108.0,-2.3880876915113163,9.06194499081989,1
5109.0,-2.394072106195105,9.062013103458009,1
5110.0,-2.3969558525823773,9.061991724905743,1
5111.0,-2.399867431033154,9.064871504874636,1
5112.0,-2.394084936838868,9.06198853527435,1
5113.0,-2.3852890894270904,9.061982145814632,1
5114.0,-2.379372367399315,9.059125494889486,1
5115.0,-2.3912067756618414,9.061903628043565,1
5116.0,-2.4028526181737266,9.061990730567688,1
5117.0,-2.411659731731653,9.064816549454418,1
5118.0,-2.4116473425647014,9.070592018189755,1
5119.0,-2.4175000553121664,9.07925130963782,1
5120.0,-2.426373609294391,9.07062778282679,1
5121.0,-2.4351530575235323,9.059150099322249,1
5122.0,-2.4380837439987517,9.041926610909295,1
5123.0,-2.4321565944591037,9.050626439949761,1
5124.0,-2.4263014312845583,9.059206817201327,1
5125.0,-2.4233633302402025,9.067767762324447,1
5126.0,-2.4205286315257086,9.084985210741698,1
5127.0,-2.4116756717346983,9.096467201593281,1
5128.0,-2.399849622298075,9.110821345349034,1
5129.0,-2.41753565342201,9.099450908363941,1
5130.0,-2.4351019520908648,9.085011431786514,1
5131.0,-2.4527606426619557,9.082100954763723,1
5132.0,-2.4468115862940034,9.087849268351624,1
5133.0,-2.4410656352241737,9.102319452926167,1
5134.0,-2.43804629537605,9.105072268622477,1
5135.0,-2.429312075885368,9.102217252809684,1
5136.0,-2.4056951881563724,9.087859535057584,1
5137.0,-2.382285972311525,9.085084989671778,1
5138.0,-2.367673125311772,9.096487486040337,1
5139.0,-2.370539810852251,9.1136760224372,1
5140.0,-2.370575198108671,9.122288740546434,1
5141.0,-2.3764857811380167,9.125207579364648,1
5142.0,-2.3852471713163643,9.122321927503958,1
5143.0,-2.408751092775453,9.122318327175662,1
5144.0,-2.429256830705953,9.122343645485826,1
5145.0,-2.44684657500932,9.125249896195445,1
5146.0,-2.440985211833349,9.128077417411221,1
5147.0,-2.4293075313152688,9.128083806287222,1
5148.0,-2.4175100876804296,9.125251383096018,1
5149.0,-2.408815874614349,9.125221182062443,1
5150.0,-2.402861239945482,9.128028014025535,1
5151.0,-2.417508308925434,9.131023047638681,1
5152.0,-2.4320975721536104,9.136661320291106,1
5153.0,-2.446854915552197,9.142371277511282,1
5154.0,-2.4469114132130545,9.151065810297146,1
5155.0,-2.4498415506538005,9.159623293479157,1
5156.0,-2.4497772024609996,9.150983792870464,1
5157.0,-2.4438938748401595,9.1395559143163,1
5158.0,-2.4380752512439186,9.125171865299356,1
5159.0,-2.423318376341968,9.122379704743777,1
5160.0,-2.402894788522114,9.11666933000288,1
5161.0,-2.3558866892265478,9.116587926672162,1
5162.0,-2.253222325844384,9.110886133186787,1
5163.0,-2.091814957870151,9.096462844003167,1
5164.0,-1.900932512039455,9.067726588970901,1
5165.0,-1.6924187904111123,9.036167488346393,1
5166.0,-1.4751479427737724,9.018845297580183,1
5167.0,-1.246119853355372,8.993013689426595,1
5168.0,-1.0667282758960916,8.975734947825803,1
5169.0,-0.8493877338986513,8.932693142961929,1
5170.0,-0.6465593397417795,8.889548034304386,1
5171.0,-0.4026334350678633,8.834924349351258,1
5172.0,-0.1762998513124907,8.788857079275866,1
5173.0,0.0676818545212361,8.78021430501287,1
5174.0,0.2527578954587685,8.814687436677017,1
5175.0,0.42021844994768065,8.843503509739927,1
5176.0,0.5643888416201297,8.860759056677605,1
5177.0,0.7612174835748666,8.883732479619491,1
5178.0,0.9873962281423057,8.906805507137651,1
5179.0,1.2547904561803382,8.929816082646138,1
5180.0,1.4810012763132632,8.932716660002049,1
5181.0,1.6836441576245569,8.935557282023389,1
5182.0,1.8540118609700516,8.90392654462226,1
5183.0,2.04766748352835,8.892345079884171,1
5184.0,2.2561491348445637,8.900981294490986,1
5185.0,2.4586148337524807,8.944165311335519,1
5186.0,2.6405491253788864,8.987223703297813,1
5187.0,2.769585240330471,8.975799790931168,1
5188.0,2.8632992306835066,8.961329964549478,1
5189.0,2.9219326362557227,8.941291297446242,1
5190.0,2.954151791669397,8.93266482144078,1
5191.0,2.983464708125167,8.926861621286067,1
5192.0,3.0011484251677114,8.903854694029501,1
5193.0,3.009919313711166,8.886649673158514,1
5194.0,3.004021780360778,8.869382091451216,1
5195.0,2.9952164006808704,8.872183577368306,1
5196.0,2.9892924013421354,8.863663241544891,1
5197.0,2.9834678711524,8.852072177712323,1
5198.0,2.9777082225004667,8.831990380628953,1
5199.0,2.9718401079391628,8.82330574219545,1
5200.0,2.977713114837936,8.817666588271539,1
5201.0,2.98934216743018,8.81756377244085,1
5202.0,3.0098601946261816,8.834881769627138,1
5203.0,3.0186616518466165,8.8521742105646,1
5204.0,3.0275785662945918,8.863587491678611,1
5205.0,3.0422141238324403,8.863647116144328,1
5206.0,3.059749251739232,8.866492083526474,1
5207.0,3.077289032670209,8.869346308813375,1
5208.0,3.080292721315689,8.869382178882606,1
5209.0,3.091984749980725,8.87225482108324,1
5210.0,3.097792664511222,8.86937088189173,1
5211.0,3.1066074982606713,8.863562229721746,1
5212.0,3.1066400008020816,8.863718562006664,1
5213.0,3.1095744346505296,8.869472729014145,1
5214.0,3.112556076831825,8.875175851771953,1
5215.0,3.115355807029613,8.878052926855508,1
5216.0,3.1183410700104153,8.878024934515471,1
5217.0,3.118294456532174,8.880805053341108,1
5218.0,3.118334881478602,8.880913064821986,1
5219.0,3.118306304088956,8.880882171476168,1
5220.0,3.121364214647254,8.88094266253661,1
5221.0,3.1183626825597845,8.875086723479543,1
5222.0,3.1183847215105933,8.87228212758846,1
5223.0,3.115450160784398,8.87214677989487,1
5224.0,3.112457154900458,8.875100401971595,1
5225.0,3.109553750060251,8.878045409814915,1
5226.0,3.118389298415414,8.880866917620907,1
5227.0,3.1270947367557738,8.883768525487787,1
5228.0,3.1388595337500695,8.883769052426965,1
5229.0,3.138748402852378,8.883746854528253,1
5230.0,3.13586744614193,8.88363237200339,1
5231.0,3.1330416597913584,8.877963938543338,1
5232.0,3.132951126154369,8.875112992628052,1
5233.0,3.133024631382329,8.872230104856973,1
5234.0,3.13302071671364,8.875154410425857,1
5235.0,3.13295939053304,8.880827877556284,1
5236.0,3.1301093386286323,8.880878364794196,1
5237.0,3.127176558856307,8.8722687725314,1
5238.0,3.124215921126223,8.869373132605135,1
5239.0,3.1241929407099787,8.878026773481766,1
5240.0,3.124245840774366,8.88377146911798,1
5241.0,3.118355711016816,8.883765600493932,1
5242.0,3.112472880573916,8.883798141397374,1
5243.0,3.103662796065902,8.886674915586108,1
5244.0,3.1007670776530705,8.892336519166292,1
5245.0,3.097826753038039,8.889553905328134,1
5246.0,3.0948510983757904,8.889523969865126,1
5247.0,3.0890602183975937,8.889478050165428,1
5248.0,3.0919825846302706,8.886634078136948,1
5249.0,3.0919572086629836,8.883775085350567,1
5250.0,3.091986591171455,8.880869956046013,1
5251.0,3.0802292079156928,8.86938741912687,1
5252.0,3.068417909915634,8.854990230768509,1
5253.0,3.0627099937133475,8.849269471692237,1
5254.0,3.071486523271755,8.863549222395475,1
5255.0,3.080247987638122,8.877966317181539,1
5256.0,3.0890298671961145,8.886634599533837,1
5257.0,3.0890357963955557,8.883830533734656,1
5258.0,3.0890771829857075,8.892317418390146,1
5259.0,3.094918263500893,8.901047479323687,1
5260.0,3.100803341960797,8.906736142747489,1
5261.0,3.1036990784791922,8.90104917944637,1
5262.0,3.1036819467306183,8.898198351990635,1
5263.0,3.1036675158318476,8.90102751413502,1
5264.0,3.1066069385451462,8.903930534940203,1
5265.0,3.1095852500513064,8.906789190740401,1
5266.0,3.12130154903523,8.91252744801719,1
5267.0,3.1301055621552223,8.92977853142451,1
5268.0,3.14478929142049,8.94410036890191,1
5269.0,3.156430153662969,8.955693375881403,1
5270.0,3.1651930626773166,8.95565954587055,1
5271.0,3.1680704013879977,8.952707009444891,1
5272.0,3.1593785296381287,8.9470585019572,1
5273.0,3.1534835575605284,8.938409630676453,1
5274.0,3.15050052951035,8.932663125703911,1
5275.0,3.153543470892883,8.932593763019401,1
5276.0,3.1505923590151816,8.932609211821028,1
5277.0,3.144762421104846,8.932657921320686,1
5278.0,3.1418177401581544,8.941290262788002,1
5279.0,3.153505183184243,8.958592577492253,1
5280.0,3.165223469242945,8.98150965458566,1
5281.0,3.176938131687881,8.990085354014886,1
5282.0,3.1769917150683615,8.995942601752327,1
5283.0,3.17694948445029,8.998777327863644,1
5284.0,3.1798727440833083,9.00168619089834,1
5285.0,3.1769725445533603,9.001747396662585,1
5286.0,3.1710730107400007,9.018879320285464,1
5287.0,3.1710963803105097,9.03327765688024,1
5288.0,3.1769390633069374,9.05337303795294,1
5289.0,3.182787805901725,9.053395948326616,1
5290.0,3.1886012671505104,9.056172866257226,1
5291.0,3.191601055339108,9.056251906768628,1
5292.0,3.197499723366808,9.059138116563066,1
5293.0,3.197487517857033,9.056228300995917,1
5294.0,3.1975190070411257,9.05633221170499,1
5295.0,3.19746807990009,9.053390108487488,1
5296.0,3.194535672917498,9.056240882903907,1
5297.0,3.1886295969762686,9.059138784879572,1
5298.0,3.182806248473063,9.05618363337403,1
5299.0,3.1827633273948024,9.053407454623768,1
5300.0,3.185705068847279,9.05059065288396,1
5301.0,3.185708238108144,9.053289962340932,1
5302.0,3.1857534304766886,9.056246225724726,1
5303.0,3.188630077393941,9.056171538986781,1
5304.0,3.1945734575699545,9.056261425235927,1
5305.0,3.2033574129168385,9.05619087213725,1
5306.0,3.2063604125964247,9.059120018356445,1
5307.0,3.2120178812957674,9.073502502324294,1
5308.0,3.2149695305654995,9.085003728670477,1
5309.0,3.218013114454002,9.093595026156246,1
5310.0,3.2267743438500083,9.099375163514237,1
5311.0,3.238535325975306,9.105100235783006,1
5312.0,3.2502075638707706,9.1108640307107,1
5313.0,3.2472465414240714,9.105091981314905,1
5314.0,3.2414301402316186,9.099397374473858,1
5315.0,3.232684627876325,9.087885882008054,1
5316.0,3.2297390354784254,9.082172544331211,1
5317.0,3.229727452585361,9.073511126219248,1
5318.0,3.2296549199941964,9.067756286573458,1
5319.0,3.2267638899523474,9.064882086953837,1
5320.0,3.2267594361292287,9.0648699692893,1
5321.0,3.2150704585759273,9.062022018685093,1
5322.0,3.2033068597683814,9.056223625526146,1
5323.0,3.1944733721236735,9.047622117991947,1
5324.0,3.191558964521574,9.04471545566879,1
5325.0,3.185710547414637,9.044756873780752,1
5326.0,3.1799230800058034,9.053385713426541,1
5327.0,3.1769541100476504,9.067754913046166,1
5328.0,3.176958179212496,9.082127962992514,1
5329.0,3.176895602827029,9.084991761212027,1
5330.0,3.1769420435481734,9.082112481078033,1
5331.0,3.1740414580933187,9.079261869209766,1
5332.0,3.174056321644522,9.082122963930125,1
5333.0,3.1740088549939407,9.079159072357182,1
5334.0,3.1739882517010565,9.073509009201349,1
5335.0,3.174031699365505,9.070626436959685,1
5336.0,3.1769843772093664,9.070607341398523,1
5337.0,3.1798212831859036,9.073416339894923,1
5338.0,3.182801960310468,9.073530508711473,1
5339.0,3.179866903188527,9.076399954566362,1
5340.0,3.176961241363543,9.07922380632916,1
5341.0,3.1799244568636316,9.079224402399081,1
5342.0,3.1798862180258323,9.073507974001952,1
5343.0,3.1769210355656488,9.067647960971804,1
5344.0,3.171114682352971,9.064907383645862,1
5345.0,3.1710953226643634,9.076346651340144,1
5346.0,3.1740084151801273,9.087914614497606,1
5347.0,3.1858069377209364,9.087867888607676,1
5348.0,3.1945855781068047,9.073557425097707,1
5349.0,3.182827796314589,9.05621975521426,1
5350.0,3.1681488257454644,9.056225145528897,1
5351.0,3.1535380960944344,9.056241159615228,1
5352.0,3.156479388871732,9.056243449189571,1
5353.0,3.156413546314806,9.05918264986491,1
5354.0,3.156422381601814,9.05915165283021,1
5355.0,3.1681661215353585,9.059260284714671,1
5356.0,3.185772753033326,9.062063987357615,1
5357.0,3.2032839798032526,9.062068093564674,1
5358.0,3.200352579795301,9.064876902351878,1
5359.0,3.200403804239801,9.070627077577777,1
5360.0,3.2004245319296167,9.070661849047331,1
5361.0,3.197449103341563,9.067740212476588,1
5362.0,3.197373181529747,9.062035882008503,1
5363.0,3.1916802985893336,9.061960163021492,1
5364.0,3.188634828892785,9.067782815226833,1
5365.0,3.1886280409717616,9.076388162060587,1
5366.0,3.1916545504880514,9.087887222702088,1
5367.0,3.200418908405381,9.0936172748248,1
5368.0,3.2033772443937423,9.102261773237453,1
5369.0,3.2033678091442472,9.105074505564167,1
5370.0,3.2003864764513,9.108019383895952,1
5371.0,3.2062251820774863,9.110860879427886,1
5372.0,3.215149637224582,9.110884383635723,1
5373.0,3.223741093034035,9.119524628542878,1
5374.0,3.2238335451123,9.125287808501769,1
5375.0,3.2209392415057687,9.130975013905564,1
5376.0,3.2179903869267967,9.130950492812747,1
5377.0,3.218017032239864,9.13093048350197,1
5378.0,3.2150624894640343,9.136664157446335,1
5379.0,3.2121509810103293,9.151004154205989,1
5380.0,3.2062226660365427,9.168387259254743,1
5381.0,3.209161956484639,9.179843656572379,1
5382.0,3.212065708179371,9.179739090727816,1
5383.0,3.215021197023127,9.179810464610075,1
5384.0,3.2150313357722915,9.185492356872025,1
5385.0,3.20914196524458,9.191304762330155,1
5386.0,3.203299271495478,9.196965726022805,1
5387.0,3.2003538317575764,9.208414307754293,1
5388.0,3.206289081730877,9.220048504028387,1
5389.0,3.212141989952098,9.234375984647444,1
5390.0,3.2209510603945954,9.237233412835133,1
5391.0,3.2209230462877807,9.240098186377697,1
5392.0,3.223907281342027,9.24576526088206,1
5393.0,3.2267443335373547,9.248585313683108,1
5394.0,3.2267442436742333,9.240075638194504,1
5395.0,3.2208601947112245,9.22860512348511,1
5396.0,3.2149584437159064,9.214200293103678,1
5397.0,3.215028106437434,9.211316005146653,1
5398.0,3.220900718662364,9.20850032502909,1
5399.0,3.2238254078173436,9.208521269079329,1
5400.0,3.2238632400077507,9.208485872131813,1
